customer_id,signup_date,age,gender,region,acquisition_channel,tenure_days,tenure_months,recency_days,frequency,monetary,avg_order_value,RFM_total,segment,customer_value_tier,support_tickets_last_90d,app_logins_last_30d,email_open_rate,avg_support_csat,churn_probability,risk_tier,recommended_action,churned
CUST00142,2025-11-05,33,Female,North,Referral,56,1.9,56.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,10,0.4,3.5,0.0056,Low,Standard engagement / newsletter,0
CUST00143,2025-11-09,40,Male,South,Organic Search,52,1.7,41.0,1.0,103.56,103.56,5.0,Promising,Silver,0,7,0.42,4.4,0.0031,Low,Standard engagement / newsletter,0
CUST00144,2025-01-22,38,Female,Central,Social Media,343,11.4,25.0,16.0,834.79,52.17,13.0,Loyal Customers,Platinum,0,12,0.4,3.7,0.0175,Low,Standard engagement / newsletter,0
CUST00145,2025-11-30,55,Other,South,Paid Ads,31,1.0,31.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,9,0.18,4.4,0.0028,Low,Standard engagement / newsletter,0
CUST00146,2025-03-15,49,Male,South,Social Media,291,9.7,3.0,9.0,375.55,41.73,12.0,Loyal Customers,Gold,0,8,0.15,5.0,0.0185,Low,Standard engagement / newsletter,0
CUST00147,2025-09-22,64,Male,South,Referral,100,3.3,28.0,2.0,56.76,28.38,5.0,Promising,Bronze,0,3,0.38,3.7,0.0087,Low,Standard engagement / newsletter,0
CUST00148,2024-05-11,28,Female,South,Referral,599,20.0,7.0,20.0,1182.22,59.11,15.0,Champions,Platinum,2,3,0.18,4.1,0.0172,Low,Upsell / referral program invite,0
CUST00149,2024-09-04,28,Male,North,Social Media,483,16.1,16.0,15.0,789.06,52.6,13.0,Champions,Platinum,2,6,0.45,4.8,0.1387,Low,Upsell / referral program invite,0
CUST00150,2025-11-02,39,Male,West,Paid Ads,59,2.0,50.0,1.0,75.94,75.94,4.0,Hibernating,Bronze,1,1,0.28,4.6,0.0039,Low,Standard engagement / newsletter,0
CUST00151,2025-01-10,49,Male,West,Referral,355,11.8,45.0,1.0,51.02,51.02,4.0,Hibernating,Bronze,0,2,0.44,2.6,0.7652,High,Send targeted discount / re-engagement email,0
CUST00152,2024-04-23,31,Female,South,Paid Ads,617,20.6,71.0,10.0,420.06,42.01,10.0,At Risk,Gold,0,1,0.08,3.7,0.0764,Low,Standard engagement / newsletter,0
CUST00153,2025-07-29,22,Male,South,Social Media,155,5.2,136.0,1.0,65.43,65.43,3.0,Hibernating,Bronze,0,0,0.27,4.0,0.9297,High,Send targeted discount / re-engagement email,1
CUST00154,2025-11-09,59,Female,East,Organic Search,52,1.7,3.0,4.0,146.55,36.64,9.0,New Customers,Silver,0,4,0.35,3.2,0.001,Low,Standard engagement / newsletter,0
CUST00155,2024-01-19,52,Female,East,Email Campaign,712,23.7,9.0,23.0,1928.84,83.86,15.0,Champions,Platinum,0,14,0.8,5.0,0.0045,Low,Upsell / referral program invite,0
CUST00156,2025-12-22,32,Female,Central,Referral,9,0.3,6.0,1.0,179.02,179.02,8.0,New Customers,Silver,0,5,0.44,3.3,0.008,Low,Standard engagement / newsletter,0
CUST00157,2024-09-23,36,Male,North,Referral,464,15.5,8.0,8.0,387.95,48.49,11.0,Loyal Customers,Gold,2,1,0.35,3.6,0.4849,Medium,Monitor + include in nurture campaign,0
CUST00158,2024-07-10,52,Male,Central,Referral,539,18.0,5.0,10.0,511.99,51.2,13.0,Champions,Gold,0,3,0.4,4.4,0.1247,Low,Upsell / referral program invite,0
CUST00159,2025-08-28,38,Male,North,Email Campaign,125,4.2,7.0,7.0,480.16,68.59,12.0,Loyal Customers,Gold,0,9,0.43,3.7,0.0006,Low,Standard engagement / newsletter,0
CUST00160,2025-10-23,38,Female,East,Referral,69,2.3,3.0,1.0,47.62,47.62,7.0,New Customers,Bronze,2,3,0.31,2.7,0.0127,Low,Standard engagement / newsletter,0
CUST00161,2024-06-22,25,Female,Central,Email Campaign,557,18.6,49.0,1.0,20.69,20.69,4.0,Hibernating,Bronze,1,0,0.1,3.6,0.5789,Medium,Monitor + include in nurture campaign,0
CUST00162,2025-11-25,36,Male,West,Email Campaign,36,1.2,13.0,3.0,182.5,60.83,8.0,New Customers,Silver,0,8,0.37,3.0,0.0035,Low,Standard engagement / newsletter,0
CUST00163,2025-04-15,19,Male,East,Organic Search,260,8.7,50.0,4.0,195.76,48.94,6.0,Hibernating,Silver,0,8,0.7,4.5,0.0349,Low,Standard engagement / newsletter,0
CUST00164,2025-04-15,53,Other,West,Organic Search,260,8.7,8.0,16.0,1083.78,67.74,15.0,Champions,Platinum,0,13,0.45,4.5,0.0015,Low,Upsell / referral program invite,0
CUST00165,2025-06-24,52,Other,Central,Paid Ads,190,6.3,1.0,4.0,189.07,47.27,9.0,New Customers,Silver,0,3,0.08,3.7,0.0347,Low,Standard engagement / newsletter,0
CUST00166,2025-01-27,38,Female,West,Organic Search,338,11.3,108.0,5.0,228.93,45.79,5.0,Hibernating,Silver,0,3,0.68,3.7,0.7091,High,Send targeted discount / re-engagement email,1
CUST00167,2024-10-09,45,Other,East,Email Campaign,448,14.9,448.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,2,0,0.0,3.9,0.9965,High,Send targeted discount / re-engagement email,1
CUST00168,2024-05-29,54,Female,North,Referral,581,19.4,282.0,5.0,276.98,55.4,6.0,Lost,Gold,1,1,0.28,3.9,0.5314,Medium,Monitor + include in nurture campaign,1
CUST00169,2024-01-11,50,Other,East,Social Media,720,24.0,38.0,40.0,3134.84,78.37,13.0,Loyal Customers,Platinum,1,17,0.54,3.9,0.0004,Low,Standard engagement / newsletter,0
CUST00170,2024-11-02,18,Female,West,Referral,424,14.1,32.0,12.0,515.3,42.94,11.0,Loyal Customers,Gold,0,6,0.48,3.8,0.0462,Low,Standard engagement / newsletter,0
CUST00171,2024-08-31,56,Other,South,Paid Ads,487,16.2,487.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,0,0.19,3.5,0.9989,High,Send targeted discount / re-engagement email,1
CUST00172,2025-03-11,38,Female,West,Paid Ads,295,9.8,5.0,9.0,402.95,44.77,12.0,Loyal Customers,Gold,1,3,0.03,4.2,0.049,Low,Standard engagement / newsletter,0
CUST00173,2025-10-26,18,Other,Central,Referral,66,2.2,66.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,0,0.0,3.7,0.0057,Low,Standard engagement / newsletter,0
CUST00174,2025-11-17,37,Female,Central,Organic Search,44,1.5,44.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,1,7,0.39,2.6,0.0159,Low,Standard engagement / newsletter,0
CUST00175,2024-08-18,22,Female,East,Paid Ads,500,16.7,58.0,11.0,517.26,47.02,10.0,At Risk,Gold,0,7,0.28,4.5,0.0814,Low,Standard engagement / newsletter,0
CUST00176,2024-03-31,46,Female,Central,Email Campaign,640,21.3,3.0,25.0,1977.77,79.11,15.0,Champions,Platinum,0,10,0.57,3.9,0.0005,Low,Upsell / referral program invite,0
CUST00177,2024-04-16,42,Other,East,Social Media,624,20.8,12.0,18.0,1356.57,75.36,14.0,Champions,Platinum,1,10,0.6,5.0,0.0006,Low,Upsell / referral program invite,0
CUST00178,2024-08-29,26,Female,West,Paid Ads,489,16.3,2.0,12.0,613.84,51.15,13.0,Champions,Platinum,1,7,0.18,3.9,0.1309,Low,Upsell / referral program invite,0
CUST00179,2024-11-27,26,Other,West,Paid Ads,399,13.3,37.0,3.0,106.82,35.61,7.0,Promising,Silver,0,0,0.17,3.9,0.4787,Medium,Monitor + include in nurture campaign,0
CUST00180,2024-01-29,44,Other,North,Referral,702,23.4,4.0,26.0,1350.02,51.92,15.0,Champions,Platinum,0,5,0.52,5.0,0.0059,Low,Upsell / referral program invite,0
CUST00181,2024-07-14,36,Other,Central,Referral,535,17.8,138.0,30.0,2119.88,70.66,11.0,At Risk,Platinum,1,9,0.51,5.0,0.0012,Low,Standard engagement / newsletter,1
CUST00182,2024-09-11,25,Male,South,Referral,476,15.9,48.0,11.0,587.73,53.43,10.0,At Risk,Gold,2,7,0.29,3.2,0.1534,Low,Standard engagement / newsletter,0
CUST00183,2025-04-28,29,Male,South,Paid Ads,247,8.2,36.0,2.0,91.6,45.8,5.0,Promising,Silver,0,4,0.17,2.8,0.6954,High,Send targeted discount / re-engagement email,0
CUST00184,2025-10-06,40,Male,North,Paid Ads,86,2.9,86.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,0,0.27,1.8,0.0185,Low,Standard engagement / newsletter,0
CUST00185,2024-07-12,45,Female,Central,Organic Search,537,17.9,38.0,33.0,2359.28,71.49,13.0,Loyal Customers,Platinum,0,10,0.62,5.0,0.0003,Low,Standard engagement / newsletter,0
CUST00186,2024-05-26,47,Female,West,Email Campaign,584,19.5,1.0,10.0,374.22,37.42,12.0,Loyal Customers,Gold,0,2,0.43,4.3,0.1507,Low,Standard engagement / newsletter,0
CUST00187,2024-12-05,19,Male,West,Social Media,391,13.0,81.0,16.0,802.22,50.14,11.0,At Risk,Platinum,0,7,0.48,4.6,0.0533,Low,Standard engagement / newsletter,0
CUST00188,2025-06-07,54,Female,South,Paid Ads,207,6.9,9.0,7.0,336.94,48.13,11.0,Loyal Customers,Gold,0,5,0.53,3.5,0.0594,Low,Standard engagement / newsletter,0
CUST00189,2024-06-25,44,Other,North,Organic Search,554,18.5,3.0,26.0,1827.72,70.3,15.0,Champions,Platinum,0,6,0.43,4.1,0.0005,Low,Upsell / referral program invite,0
CUST00190,2025-01-07,41,Female,South,Paid Ads,358,11.9,114.0,6.0,340.97,56.83,7.0,At Risk,Gold,0,2,0.38,3.0,0.6392,Medium,Monitor + include in nurture campaign,1
CUST00191,2024-11-09,18,Other,Central,Social Media,417,13.9,9.0,25.0,1633.35,65.33,15.0,Champions,Platinum,0,10,0.46,4.8,0.0007,Low,Upsell / referral program invite,0
CUST00192,2024-09-21,40,Male,Central,Paid Ads,466,15.5,32.0,12.0,484.9,40.41,11.0,Loyal Customers,Gold,1,5,0.57,4.8,0.2417,Low,Standard engagement / newsletter,0
CUST00193,2024-08-13,30,Male,West,Paid Ads,505,16.8,16.0,25.0,1492.83,59.71,14.0,Champions,Platinum,1,8,0.55,3.5,0.0065,Low,Upsell / referral program invite,0
CUST00194,2025-09-15,25,Female,Central,Email Campaign,107,3.6,21.0,4.0,221.11,55.28,8.0,New Customers,Silver,0,4,0.63,4.8,0.0271,Low,Standard engagement / newsletter,0
CUST00195,2025-04-20,37,Other,East,Social Media,255,8.5,242.0,1.0,75.36,75.36,3.0,Hibernating,Bronze,0,4,0.23,3.5,0.937,High,Send targeted discount / re-engagement email,1
CUST00196,2025-01-10,55,Other,Central,Social Media,355,11.8,38.0,22.0,1664.58,75.66,13.0,Loyal Customers,Platinum,0,7,0.35,3.9,0.0009,Low,Standard engagement / newsletter,0
CUST00197,2025-06-05,25,Other,West,Paid Ads,209,7.0,3.0,4.0,121.97,30.49,9.0,New Customers,Silver,1,1,0.42,2.8,0.1037,Low,Standard engagement / newsletter,0
CUST00198,2024-09-11,35,Other,West,Social Media,476,15.9,31.0,9.0,405.49,45.05,10.0,Loyal Customers,Gold,0,10,0.2,2.7,0.2729,Low,Standard engagement / newsletter,0
CUST00199,2025-02-03,21,Female,South,Referral,331,11.0,56.0,5.0,301.36,60.27,7.0,Others,Gold,1,3,0.33,3.0,0.1599,Low,Standard engagement / newsletter,0
CUST00200,2024-04-17,44,Other,West,Paid Ads,623,20.8,31.0,30.0,1973.82,65.79,13.0,Loyal Customers,Platinum,1,10,0.36,4.4,0.0028,Low,Standard engagement / newsletter,0
CUST00201,2024-04-22,30,Female,West,Organic Search,618,20.6,4.0,15.0,694.0600000000001,46.27,14.0,Champions,Platinum,1,7,0.47,4.0,0.1018,Low,Upsell / referral program invite,0
CUST00202,2025-09-19,27,Other,East,Paid Ads,103,3.4,22.0,6.0,446.55,74.42,11.0,Loyal Customers,Gold,1,8,0.61,4.7,0.0186,Low,Standard engagement / newsletter,0
CUST00203,2025-01-02,41,Female,East,Referral,363,12.1,17.0,15.0,1343.53,89.57,14.0,Champions,Platinum,0,14,0.45,3.7,0.0055,Low,Upsell / referral program invite,0
CUST00204,2024-10-05,37,Other,North,Paid Ads,452,15.1,9.0,28.0,1821.49,65.05,15.0,Champions,Platinum,2,9,0.78,4.6,0.0022,Low,Upsell / referral program invite,0
CUST00205,2025-11-09,31,Male,South,Social Media,52,1.7,17.0,3.0,251.09,83.7,9.0,New Customers,Silver,3,4,0.37,3.0,0.0043,Low,Standard engagement / newsletter,0
CUST00206,2025-04-13,47,Other,South,Paid Ads,262,8.7,17.0,15.0,953.27,63.55,14.0,Champions,Platinum,0,11,0.78,3.8,0.001,Low,Upsell / referral program invite,0
CUST00207,2025-01-24,18,Male,West,Social Media,341,11.4,170.0,1.0,9.66,9.66,3.0,Hibernating,Bronze,0,0,0.13,3.5,0.9978,High,Send targeted discount / re-engagement email,1
CUST00208,2024-05-10,44,Female,Central,Social Media,600,20.0,1.0,7.0,240.96,34.42,10.0,Others,Silver,0,1,0.58,2.4,0.0692,Low,Standard engagement / newsletter,0
CUST00209,2024-10-24,18,Female,North,Paid Ads,433,14.4,144.0,6.0,273.22,45.54,7.0,At Risk,Gold,1,3,0.49,3.0,0.7393,High,Send targeted discount / re-engagement email,1
CUST00210,2025-03-03,38,Female,West,Email Campaign,303,10.1,59.0,11.0,588.01,53.46,10.0,At Risk,Gold,0,9,0.58,4.2,0.0176,Low,Standard engagement / newsletter,0
CUST00211,2025-02-10,37,Other,North,Email Campaign,324,10.8,22.0,8.0,471.38,58.92,11.0,Loyal Customers,Gold,0,3,0.14,5.0,0.0304,Low,Standard engagement / newsletter,0
CUST00212,2024-02-06,23,Female,West,Organic Search,694,23.1,163.0,8.0,387.58,48.45,7.0,At Risk,Gold,0,3,0.27,3.6,0.8032,High,Send targeted discount / re-engagement email,1
CUST00213,2024-04-04,50,Female,East,Social Media,636,21.2,137.0,12.0,737.21,61.43,9.0,At Risk,Platinum,0,6,0.54,3.9,0.0717,Low,Standard engagement / newsletter,1
CUST00214,2025-04-22,31,Female,Central,Email Campaign,253,8.4,2.0,7.0,270.52,38.65,11.0,Loyal Customers,Gold,0,6,0.18,4.3,0.0397,Low,Standard engagement / newsletter,0
CUST00215,2025-02-20,18,Other,South,Social Media,314,10.5,144.0,2.0,126.53,63.26,4.0,Hibernating,Silver,1,4,0.26,4.2,0.8614,High,Send targeted discount / re-engagement email,1
CUST00216,2025-10-12,28,Male,East,Social Media,80,2.7,16.0,1.0,75.82,75.82,6.0,New Customers,Bronze,3,5,0.48,5.0,0.0196,Low,Standard engagement / newsletter,0
CUST00217,2025-11-06,42,Female,North,Social Media,55,1.8,55.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,0,0.07,3.5,0.007,Low,Standard engagement / newsletter,0
CUST00218,2025-12-20,30,Female,West,Paid Ads,11,0.4,11.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,2,10,0.31,3.2,0.0041,Low,Standard engagement / newsletter,0
CUST00219,2025-06-02,52,Female,South,Email Campaign,212,7.1,14.0,15.0,1066.41,71.09,14.0,Champions,Platinum,0,5,0.56,5.0,0.001,Low,Upsell / referral program invite,0
CUST00220,2025-07-10,41,Other,North,Social Media,174,5.8,71.0,4.0,345.01,86.25,7.0,Others,Gold,0,14,0.48,4.1,0.0137,Low,Standard engagement / newsletter,0
CUST00221,2024-04-24,42,Other,Central,Organic Search,616,20.5,42.0,12.0,578.09,48.17,11.0,Loyal Customers,Gold,1,4,0.19,2.9,0.2567,Low,Standard engagement / newsletter,0
CUST00222,2025-01-01,32,Male,West,Paid Ads,364,12.1,50.0,4.0,158.23000000000002,39.56,6.0,Hibernating,Silver,2,4,0.32,3.2,0.3213,Low,Standard engagement / newsletter,0
CUST00223,2025-09-06,52,Female,South,Organic Search,116,3.9,35.0,1.0,49.52,49.52,5.0,Promising,Bronze,0,5,0.49,4.2,0.0869,Low,Standard engagement / newsletter,0
CUST00224,2024-09-20,33,Female,West,Referral,467,15.6,22.0,9.0,456.82,50.76,12.0,Champions,Gold,0,4,0.35,4.1,0.1544,Low,Upsell / referral program invite,0
CUST00225,2024-07-29,38,Male,West,Referral,520,17.3,6.0,16.0,814.5500000000001,50.91,14.0,Champions,Platinum,1,5,0.69,3.7,0.0374,Low,Upsell / referral program invite,0
CUST00226,2025-09-21,58,Female,West,Referral,101,3.4,13.0,5.0,214.07,42.81,8.0,New Customers,Silver,2,2,0.16,4.0,0.0092,Low,Standard engagement / newsletter,0
CUST00227,2025-01-15,40,Female,East,Organic Search,350,11.7,12.0,4.0,203.12,50.78,8.0,New Customers,Silver,1,7,0.65,2.8,0.4591,Medium,Monitor + include in nurture campaign,0
CUST00228,2025-10-19,47,Female,North,Email Campaign,73,2.4,20.0,6.0,252.79,42.13,10.0,Loyal Customers,Silver,0,5,0.51,4.2,0.0012,Low,Standard engagement / newsletter,0
CUST00229,2024-08-22,42,Male,East,Paid Ads,496,16.5,227.0,6.0,318.2,53.03,7.0,At Risk,Gold,0,1,0.28,4.2,0.8351,High,Send targeted discount / re-engagement email,1
CUST00230,2025-01-08,33,Other,North,Organic Search,357,11.9,76.0,7.0,319.3,45.61,8.0,At Risk,Gold,0,2,0.29,3.0,0.0745,Low,Standard engagement / newsletter,0
CUST00231,2025-07-06,32,Male,South,Paid Ads,178,5.9,26.0,1.0,89.04,89.04,5.0,Promising,Silver,1,0,0.35,4.0,0.3324,Medium,Monitor + include in nurture campaign,0
CUST00232,2025-06-04,27,Male,Central,Paid Ads,210,7.0,104.0,3.0,173.76999999999998,57.92,5.0,Hibernating,Silver,1,5,0.12,3.6,0.8104,High,Send targeted discount / re-engagement email,1
CUST00233,2025-02-02,43,Male,South,Social Media,332,11.1,31.0,19.0,1336.6,70.35,13.0,Loyal Customers,Platinum,0,13,0.58,5.0,0.0002,Low,Standard engagement / newsletter,0
CUST00234,2025-07-28,42,Other,North,Email Campaign,156,5.2,16.0,4.0,217.2,54.3,8.0,New Customers,Silver,1,7,0.27,4.6,0.0544,Low,Standard engagement / newsletter,0
CUST00235,2025-08-15,34,Male,West,Referral,138,4.6,18.0,7.0,379.64,54.23,10.0,Loyal Customers,Gold,1,10,0.62,3.9,0.0095,Low,Standard engagement / newsletter,0
CUST00236,2024-04-14,26,Female,South,Email Campaign,626,20.9,157.0,2.0,69.92,34.96,3.0,Hibernating,Bronze,2,2,0.38,2.5,0.9735,High,Send targeted discount / re-engagement email,1
CUST00237,2025-05-20,48,Other,North,Paid Ads,225,7.5,25.0,4.0,139.0,34.75,7.0,Promising,Silver,0,4,0.33,3.8,0.0681,Low,Standard engagement / newsletter,0
CUST00238,2025-01-14,54,Female,North,Email Campaign,351,11.7,49.0,5.0,177.38,35.48,6.0,Hibernating,Silver,2,0,0.49,3.6,0.1764,Low,Standard engagement / newsletter,0
CUST00239,2024-08-29,18,Male,East,Email Campaign,489,16.3,26.0,8.0,262.16,32.77,9.0,Loyal Customers,Gold,0,6,0.28,3.7,0.3953,Medium,Monitor + include in nurture campaign,0
CUST00240,2025-10-25,55,Other,West,Social Media,67,2.2,67.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,4,0.76,4.5,0.0089,Low,Standard engagement / newsletter,0
CUST00241,2025-02-14,67,Other,South,Organic Search,320,10.7,3.0,22.0,1528.1799999999998,69.46,15.0,Champions,Platinum,0,11,0.49,5.0,0.0006,Low,Upsell / referral program invite,0
CUST00242,2025-09-02,39,Other,South,Organic Search,120,4.0,27.0,3.0,192.45,64.15,7.0,Promising,Silver,0,5,0.73,4.7,0.0442,Low,Standard engagement / newsletter,0
CUST00243,2025-11-27,43,Other,East,Email Campaign,34,1.1,5.0,2.0,119.66,59.83,8.0,New Customers,Silver,1,9,0.32,3.8,0.0005,Low,Standard engagement / newsletter,0
CUST00244,2024-04-16,40,Male,Central,Organic Search,624,20.8,109.0,6.0,190.06,31.68,6.0,Lost,Silver,0,2,0.0,4.5,0.8112,High,Send targeted discount / re-engagement email,1
CUST00245,2025-02-28,57,Female,Central,Social Media,306,10.2,161.0,1.0,110.91,110.91,4.0,Hibernating,Silver,0,4,0.3,3.5,0.9637,High,Send targeted discount / re-engagement email,1
CUST00246,2025-11-06,31,Other,East,Organic Search,55,1.8,6.0,1.0,27.83,27.83,7.0,New Customers,Bronze,1,8,0.39,4.7,0.0035,Low,Standard engagement / newsletter,0
CUST00247,2024-03-20,38,Other,East,Organic Search,651,21.7,4.0,18.0,1004.06,55.78,15.0,Champions,Platinum,0,1,0.21,3.6,0.057,Low,Upsell / referral program invite,0
CUST00248,2024-10-06,51,Female,West,Organic Search,451,15.0,44.0,3.0,232.02,77.34,6.0,Hibernating,Silver,0,4,0.21,3.0,0.266,Low,Standard engagement / newsletter,0
CUST00249,2024-08-22,25,Female,East,Social Media,496,16.5,45.0,24.0,1609.09,67.05,12.0,At Risk,Platinum,2,10,0.66,5.0,0.001,Low,Standard engagement / newsletter,0
CUST00250,2025-10-05,18,Other,South,Social Media,87,2.9,87.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,1,3,0.47,3.8,0.0068,Low,Standard engagement / newsletter,0
CUST00251,2024-08-30,33,Male,Central,Referral,488,16.3,160.0,10.0,487.05,48.7,9.0,At Risk,Gold,1,4,0.35,4.6,0.6823,High,Send targeted discount / re-engagement email,1
CUST00252,2024-11-12,58,Other,Central,Social Media,414,13.8,5.0,16.0,905.3,56.58,15.0,Champions,Platinum,1,9,0.42,4.7,0.0124,Low,Upsell / referral program invite,0
CUST00253,2024-05-03,18,Female,West,Email Campaign,607,20.2,8.0,43.0,3061.89,71.21,15.0,Champions,Platinum,1,11,0.53,5.0,0.0008,Low,Upsell / referral program invite,0
CUST00254,2024-09-10,37,Female,East,Paid Ads,477,15.9,120.0,3.0,204.07,68.02,5.0,Hibernating,Silver,1,0,0.19,3.0,0.8993,High,Send targeted discount / re-engagement email,1
CUST00255,2025-03-18,34,Male,East,Social Media,288,9.6,82.0,3.0,129.99,43.33,6.0,Hibernating,Silver,0,2,0.06,3.8,0.1281,Low,Standard engagement / newsletter,0
CUST00256,2025-11-28,24,Male,West,Email Campaign,33,1.1,5.0,1.0,116.24,116.24,8.0,New Customers,Silver,0,11,0.43,4.2,0.0024,Low,Standard engagement / newsletter,0
CUST00257,2025-02-20,38,Other,West,Referral,314,10.5,14.0,5.0,185.93,37.19,8.0,New Customers,Silver,0,2,0.26,3.8,0.2219,Low,Standard engagement / newsletter,0
CUST00258,2025-09-20,37,Male,West,Referral,102,3.4,21.0,4.0,269.95,67.49,9.0,New Customers,Gold,0,4,0.35,4.7,0.0544,Low,Standard engagement / newsletter,0
CUST00259,2024-05-13,37,Male,West,Paid Ads,597,19.9,63.0,14.0,705.9200000000001,50.42,10.0,At Risk,Platinum,0,5,0.23,4.8,0.221,Low,Standard engagement / newsletter,0
CUST00260,2024-02-15,31,Female,East,Referral,685,22.8,100.0,6.0,308.23,51.37,7.0,At Risk,Gold,1,5,0.17,4.5,0.9066,High,Send targeted discount / re-engagement email,1
CUST00261,2024-11-13,18,Female,Central,Referral,413,13.8,125.0,2.0,84.00999999999999,42.0,3.0,Hibernating,Silver,0,3,0.39,2.4,0.97,High,Send targeted discount / re-engagement email,1
CUST00262,2025-01-26,51,Other,North,Email Campaign,339,11.3,22.0,8.0,476.08,59.51,11.0,Loyal Customers,Gold,0,3,0.29,3.7,0.015,Low,Standard engagement / newsletter,0
CUST00263,2024-05-07,21,Male,North,Paid Ads,603,20.1,26.0,22.0,1503.63,68.35,13.0,Loyal Customers,Platinum,1,7,0.66,3.8,0.0025,Low,Standard engagement / newsletter,0
CUST00264,2024-10-13,28,Other,West,Social Media,444,14.8,14.0,9.0,538.41,59.82,12.0,Champions,Gold,1,2,0.32,3.4,0.048,Low,Upsell / referral program invite,0
CUST00265,2024-04-19,49,Other,South,Social Media,621,20.7,42.0,20.0,1442.44,72.12,13.0,Loyal Customers,Platinum,1,15,0.66,4.7,0.0005,Low,Standard engagement / newsletter,0
CUST00266,2024-06-04,53,Other,West,Social Media,575,19.2,7.0,29.0,1998.8,68.92,15.0,Champions,Platinum,0,15,0.45,4.5,0.001,Low,Upsell / referral program invite,0
CUST00267,2025-04-15,31,Male,North,Referral,260,8.7,27.0,7.0,294.77,42.11,9.0,Loyal Customers,Gold,0,7,0.34,4.2,0.1041,Low,Standard engagement / newsletter,0
CUST00268,2024-06-15,43,Male,West,Paid Ads,564,18.8,58.0,11.0,579.36,52.67,10.0,At Risk,Gold,0,2,0.0,3.9,0.2352,Low,Standard engagement / newsletter,0
CUST00269,2024-06-19,46,Female,Central,Referral,560,18.7,3.0,24.0,1621.47,67.56,15.0,Champions,Platinum,0,15,0.76,4.7,0.0008,Low,Upsell / referral program invite,0
CUST00270,2024-10-05,43,Female,Central,Email Campaign,452,15.1,422.0,2.0,56.21000000000001,28.11,3.0,Hibernating,Bronze,1,0,0.3,3.6,0.93,High,Send targeted discount / re-engagement email,1
CUST00271,2024-05-23,45,Female,West,Email Campaign,587,19.6,65.0,5.0,142.75,28.55,6.0,Hibernating,Silver,0,4,0.43,4.0,0.2597,Low,Standard engagement / newsletter,0
CUST00272,2024-02-29,34,Female,East,Social Media,671,22.4,5.0,42.0,3262.68,77.68,15.0,Champions,Platinum,0,14,0.63,4.6,0.0021,Low,Upsell / referral program invite,0
CUST00273,2024-01-19,41,Female,East,Referral,712,23.7,105.0,10.0,534.97,53.5,9.0,At Risk,Gold,0,3,0.44,3.4,0.8211,High,Send targeted discount / re-engagement email,1
