transaction_id,customer_id,transaction_date,amount,category,discount_used
TXN0000449,CUST00056,2024-09-13,36.59,Fashion,0
TXN0000450,CUST00056,2025-03-24,71.29,Fashion,0
TXN0000451,CUST00056,2025-07-19,28.47,Fashion,1
TXN0000452,CUST00056,2024-09-02,25.31,Fashion,0
TXN0000453,CUST00057,2025-12-01,27.92,Electronics,1
TXN0000454,CUST00057,2025-10-07,66.66,Beauty,0
TXN0000455,CUST00058,2024-10-13,31.62,Electronics,0
TXN0000456,CUST00058,2025-01-07,33.23,Home & Kitchen,0
TXN0000457,CUST00058,2025-06-22,50.76,Beauty,0
TXN0000458,CUST00058,2025-11-25,63.4,Fashion,0
TXN0000459,CUST00058,2024-12-25,48.95,Books,0
TXN0000460,CUST00058,2024-10-03,13.04,Books,1
TXN0000461,CUST00058,2025-01-19,27.59,Fashion,1
TXN0000462,CUST00058,2025-05-14,125.3,Fashion,1
TXN0000463,CUST00058,2025-04-29,87.91,Electronics,0
TXN0000464,CUST00058,2025-10-26,27.99,Fashion,0
TXN0000465,CUST00058,2024-12-14,18.29,Beauty,1
TXN0000466,CUST00058,2025-01-01,26.13,Sports,0
TXN0000467,CUST00059,2025-09-28,99.35,Beauty,0
TXN0000468,CUST00059,2025-09-24,92.87,Books,0
TXN0000469,CUST00060,2025-04-12,27.11,Home & Kitchen,1
TXN0000470,CUST00060,2025-09-24,24.57,Beauty,0
TXN0000471,CUST00060,2024-07-18,31.62,Fashion,0
TXN0000472,CUST00061,2025-10-07,62.14,Beauty,0
TXN0000473,CUST00061,2025-11-15,87.89,Beauty,1
TXN0000474,CUST00061,2025-10-13,58.03,Electronics,0
TXN0000475,CUST00061,2025-10-04,47.35,Sports,0
TXN0000476,CUST00061,2025-11-07,98.56,Books,1
TXN0000477,CUST00062,2025-10-27,45.29,Beauty,0
TXN0000478,CUST00062,2025-03-01,153.49,Books,0
TXN0000479,CUST00062,2025-08-06,57.39,Home & Kitchen,0
TXN0000480,CUST00062,2025-09-23,17.44,Beauty,1
TXN0000481,CUST00062,2024-05-17,53.32,Sports,1
TXN0000482,CUST00062,2024-11-21,51.03,Books,1
TXN0000483,CUST00062,2025-04-19,109.38,Sports,0
TXN0000484,CUST00062,2025-12-26,14.79,Sports,0
TXN0000485,CUST00062,2025-10-16,109.5,Sports,0
TXN0000486,CUST00062,2024-09-30,24.09,Sports,0
TXN0000487,CUST00062,2025-07-11,92.7,Books,0
TXN0000488,CUST00062,2025-04-18,63.09,Books,0
TXN0000489,CUST00062,2025-04-11,47.38,Electronics,0
TXN0000490,CUST00062,2025-07-18,87.72,Sports,0
TXN0000491,CUST00062,2025-01-18,45.81,Electronics,0
TXN0000492,CUST00062,2024-07-07,61.25,Beauty,0
TXN0000493,CUST00062,2025-04-11,66.76,Beauty,1
TXN0000494,CUST00062,2025-05-07,203.97,Electronics,0
TXN0000495,CUST00062,2025-01-05,169.69,Fashion,1
TXN0000496,CUST00062,2024-07-13,100.98,Sports,0
TXN0000497,CUST00063,2025-07-19,16.8,Sports,0
TXN0000498,CUST00063,2025-05-07,28.44,Beauty,1
TXN0000499,CUST00064,2024-06-20,31.28,Books,0
TXN0000500,CUST00064,2025-11-29,23.21,Electronics,1
TXN0000501,CUST00064,2025-08-29,57.48,Sports,0
TXN0000502,CUST00064,2025-06-04,87.51,Beauty,1
TXN0000503,CUST00064,2025-08-02,52.75,Sports,0
TXN0000504,CUST00064,2025-03-14,49.49,Books,1
TXN0000505,CUST00064,2025-02-20,70.52,Electronics,0
TXN0000506,CUST00064,2025-09-25,144.33,Fashion,0
TXN0000507,CUST00065,2025-07-23,64.28,Home & Kitchen,0
TXN0000508,CUST00065,2025-06-24,24.53,Beauty,0
TXN0000509,CUST00065,2025-08-10,28.48,Beauty,0
TXN0000510,CUST00065,2025-12-02,62.86,Home & Kitchen,1
TXN0000511,CUST00067,2025-02-13,20.43,Home & Kitchen,1
TXN0000512,CUST00067,2025-06-29,46.77,Beauty,0
TXN0000513,CUST00067,2024-09-19,91.84,Fashion,0
TXN0000514,CUST00067,2025-06-20,82.86,Beauty,0
TXN0000515,CUST00067,2025-06-23,146.27,Home & Kitchen,0
TXN0000516,CUST00067,2025-04-05,13.91,Sports,0
TXN0000517,CUST00067,2025-02-18,88.82,Electronics,0
TXN0000518,CUST00067,2025-07-12,52.98,Books,0
TXN0000519,CUST00067,2025-12-03,63.49,Sports,0
TXN0000520,CUST00067,2025-01-11,42.26,Fashion,0
TXN0000521,CUST00067,2025-05-15,28.92,Beauty,1
TXN0000522,CUST00067,2024-11-04,157.37,Books,0
TXN0000523,CUST00067,2025-02-22,70.34,Beauty,0
TXN0000524,CUST00067,2025-05-07,18.0,Electronics,0
TXN0000525,CUST00067,2024-10-08,89.2,Books,0
TXN0000526,CUST00067,2024-11-02,25.62,Sports,0
TXN0000527,CUST00067,2025-02-05,102.38,Electronics,0
TXN0000528,CUST00067,2025-06-07,14.75,Fashion,0
TXN0000529,CUST00067,2025-10-13,33.5,Sports,1
TXN0000530,CUST00067,2024-11-03,82.32,Books,0
TXN0000531,CUST00067,2025-02-10,92.96,Sports,0
TXN0000532,CUST00067,2025-04-17,59.25,Fashion,1
TXN0000533,CUST00067,2025-05-16,48.86,Beauty,0
TXN0000534,CUST00070,2025-12-01,51.95,Beauty,0
TXN0000535,CUST00070,2025-06-07,55.44,Home & Kitchen,0
TXN0000536,CUST00070,2024-12-21,30.16,Beauty,0
TXN0000537,CUST00070,2025-09-21,92.28,Electronics,1
TXN0000538,CUST00070,2025-09-14,27.49,Fashion,0
TXN0000539,CUST00071,2025-10-04,22.36,Beauty,0
TXN0000540,CUST00071,2025-09-06,51.74,Sports,0
TXN0000541,CUST00071,2025-06-08,128.13,Books,0
TXN0000542,CUST00071,2025-09-26,31.57,Fashion,0
TXN0000543,CUST00071,2025-07-24,86.43,Beauty,1
TXN0000544,CUST00072,2025-12-27,182.45,Electronics,0
TXN0000545,CUST00073,2025-12-01,107.5,Home & Kitchen,1
TXN0000546,CUST00073,2025-04-24,66.14,Home & Kitchen,1
TXN0000547,CUST00074,2025-12-28,63.03,Books,1
TXN0000548,CUST00074,2025-12-06,86.52,Books,0
TXN0000549,CUST00075,2025-07-07,29.51,Books,0
TXN0000550,CUST00075,2025-12-13,119.44,Fashion,0
TXN0000551,CUST00075,2025-04-01,50.55,Books,0
TXN0000552,CUST00075,2025-06-03,22.02,Books,0
TXN0000553,CUST00075,2024-11-23,47.74,Electronics,0
TXN0000554,CUST00075,2025-07-27,75.91,Electronics,1
TXN0000555,CUST00075,2025-03-14,42.52,Electronics,1
TXN0000556,CUST00075,2025-10-24,33.78,Books,0
TXN0000557,CUST00075,2025-10-25,28.64,Beauty,0
TXN0000558,CUST00076,2025-04-13,74.23,Books,0
TXN0000559,CUST00076,2025-06-12,131.23,Home & Kitchen,0
TXN0000560,CUST00076,2025-09-20,107.18,Electronics,1
TXN0000561,CUST00076,2025-10-28,105.43,Sports,0
TXN0000562,CUST00076,2025-12-08,80.62,Books,1
TXN0000563,CUST00076,2025-12-17,79.02,Beauty,0
TXN0000564,CUST00076,2025-12-12,182.36,Books,1
TXN0000565,CUST00076,2025-02-18,26.65,Sports,0
TXN0000566,CUST00076,2025-10-21,99.98,Sports,0
TXN0000567,CUST00076,2025-06-10,69.09,Fashion,0
TXN0000568,CUST00076,2025-07-26,102.05,Beauty,1
TXN0000569,CUST00076,2025-12-06,208.6,Sports,1
TXN0000570,CUST00076,2025-06-03,55.98,Beauty,1
TXN0000571,CUST00077,2025-11-19,129.88,Electronics,0
TXN0000572,CUST00077,2025-12-17,104.39,Fashion,1
TXN0000573,CUST00079,2025-06-11,30.11,Home & Kitchen,0
TXN0000574,CUST00079,2025-01-12,24.22,Sports,1
TXN0000575,CUST00079,2025-04-27,93.35,Books,0
TXN0000576,CUST00079,2025-10-09,57.42,Fashion,0
TXN0000577,CUST00079,2025-08-18,29.71,Fashion,0
TXN0000578,CUST00079,2025-04-16,38.59,Fashion,0
TXN0000579,CUST00079,2025-07-08,46.72,Fashion,0
TXN0000580,CUST00079,2025-09-18,25.75,Books,0
TXN0000581,CUST00079,2025-01-26,32.0,Electronics,1
TXN0000582,CUST00079,2025-09-19,93.27,Beauty,0
TXN0000583,CUST00079,2025-03-19,137.14,Home & Kitchen,0
TXN0000584,CUST00079,2025-07-14,89.17,Home & Kitchen,1
TXN0000585,CUST00079,2025-10-18,65.89,Books,0
TXN0000586,CUST00079,2025-04-04,121.04,Beauty,1
TXN0000587,CUST00079,2025-02-17,61.74,Home & Kitchen,1
TXN0000588,CUST00079,2025-02-26,24.85,Books,1
TXN0000589,CUST00079,2025-05-12,36.06,Fashion,0
TXN0000590,CUST00079,2025-10-20,135.83,Electronics,0
TXN0000591,CUST00079,2025-11-18,25.36,Fashion,0
TXN0000592,CUST00079,2025-03-05,41.67,Fashion,0
TXN0000593,CUST00079,2025-10-05,28.86,Electronics,1
TXN0000594,CUST00079,2025-05-19,86.44,Sports,0
TXN0000595,CUST00079,2025-06-15,26.35,Home & Kitchen,0
TXN0000596,CUST00079,2025-11-03,77.83,Electronics,0
TXN0000597,CUST00080,2025-05-24,67.71,Beauty,1
TXN0000598,CUST00080,2025-06-13,52.79,Beauty,1
TXN0000599,CUST00081,2024-12-20,76.89,Beauty,0
TXN0000600,CUST00081,2025-09-19,60.1,Sports,0
TXN0000601,CUST00081,2024-08-19,100.37,Electronics,0
TXN0000602,CUST00081,2024-11-30,28.69,Sports,0
TXN0000603,CUST00081,2024-07-30,115.49,Beauty,0
TXN0000604,CUST00081,2025-02-06,86.05,Fashion,0
TXN0000605,CUST00081,2025-03-23,50.92,Fashion,1
TXN0000606,CUST00081,2025-12-30,74.85,Sports,0
TXN0000607,CUST00081,2024-07-28,25.88,Books,0
TXN0000608,CUST00081,2024-08-04,21.78,Beauty,0
TXN0000609,CUST00081,2024-10-19,85.05,Beauty,0
TXN0000610,CUST00083,2025-09-28,38.79,Beauty,0
TXN0000611,CUST00083,2025-03-27,20.75,Beauty,0
TXN0000612,CUST00083,2025-12-02,124.59,Electronics,1
TXN0000613,CUST00084,2025-12-01,82.9,Sports,0
TXN0000614,CUST00084,2025-11-09,20.22,Sports,1
TXN0000615,CUST00084,2025-08-19,19.68,Electronics,1
TXN0000616,CUST00086,2025-12-10,21.1,Fashion,0
TXN0000617,CUST00086,2025-04-11,78.01,Sports,0
TXN0000618,CUST00086,2025-09-22,25.89,Home & Kitchen,0
TXN0000619,CUST00086,2024-09-22,14.84,Sports,0
TXN0000620,CUST00087,2025-02-22,76.64,Books,1
TXN0000621,CUST00087,2025-08-20,15.86,Sports,0
TXN0000622,CUST00087,2025-02-18,48.66,Fashion,0
TXN0000623,CUST00087,2025-03-17,7.35,Electronics,0
TXN0000624,CUST00087,2025-07-06,66.32,Fashion,0
TXN0000625,CUST00087,2025-09-29,45.45,Fashion,1
TXN0000626,CUST00087,2025-05-26,26.69,Electronics,0
TXN0000627,CUST00087,2025-03-11,45.78,Books,0
TXN0000628,CUST00087,2025-02-09,80.6,Home & Kitchen,0
TXN0000629,CUST00087,2025-09-23,105.95,Electronics,0
TXN0000630,CUST00087,2025-05-07,68.29,Fashion,0
TXN0000631,CUST00087,2025-06-24,52.66,Electronics,0
TXN0000632,CUST00087,2025-12-27,42.74,Books,0
TXN0000633,CUST00087,2025-06-17,67.48,Sports,1
TXN0000634,CUST00087,2025-01-25,19.83,Sports,0
TXN0000635,CUST00087,2025-06-27,59.78,Home & Kitchen,0
TXN0000636,CUST00087,2025-03-06,47.04,Home & Kitchen,0
TXN0000637,CUST00088,2025-04-19,44.64,Electronics,1
TXN0000638,CUST00088,2024-04-11,168.93,Electronics,1
TXN0000639,CUST00088,2024-03-17,64.19,Electronics,0
TXN0000640,CUST00088,2024-10-19,117.71,Beauty,0
TXN0000641,CUST00088,2025-08-29,20.37,Fashion,0
TXN0000642,CUST00088,2024-03-10,57.19,Fashion,1
TXN0000643,CUST00088,2025-07-02,44.41,Books,0
TXN0000644,CUST00088,2024-08-07,28.13,Home & Kitchen,1
TXN0000645,CUST00088,2025-08-15,68.43,Sports,0
TXN0000646,CUST00088,2024-10-03,64.39,Books,1
TXN0000647,CUST00088,2024-11-01,137.09,Books,0
TXN0000648,CUST00088,2025-01-11,26.57,Books,0
TXN0000649,CUST00088,2025-07-23,38.25,Sports,0
TXN0000650,CUST00088,2025-05-01,90.37,Sports,0
TXN0000651,CUST00088,2025-06-29,86.43,Sports,0
TXN0000652,CUST00088,2025-10-23,79.92,Fashion,1
TXN0000653,CUST00088,2024-06-09,98.64,Beauty,0
TXN0000654,CUST00088,2024-10-27,40.03,Books,0
TXN0000655,CUST00088,2025-10-02,134.79,Sports,0
TXN0000656,CUST00088,2024-05-17,40.98,Home & Kitchen,0
TXN0000657,CUST00088,2024-06-15,75.33,Electronics,0
TXN0000658,CUST00088,2024-11-30,61.85,Electronics,0
TXN0000659,CUST00088,2024-04-29,47.77,Home & Kitchen,0
TXN0000660,CUST00088,2025-07-30,209.69,Home & Kitchen,0
TXN0000661,CUST00088,2024-05-19,100.05,Home & Kitchen,0
TXN0000662,CUST00088,2025-01-26,90.55,Beauty,0
TXN0000663,CUST00088,2025-08-24,65.95,Electronics,0
TXN0000664,CUST00088,2024-07-29,93.75,Beauty,0
TXN0000665,CUST00088,2025-06-01,32.21,Sports,0
TXN0000666,CUST00088,2024-11-02,88.43,Electronics,0
TXN0000667,CUST00088,2024-09-14,66.61,Home & Kitchen,0
TXN0000668,CUST00088,2024-09-03,71.14,Beauty,0
TXN0000669,CUST00088,2024-08-23,126.26,Fashion,1
TXN0000670,CUST00088,2025-12-07,12.24,Electronics,0
TXN0000671,CUST00088,2025-02-18,27.28,Books,1
TXN0000672,CUST00088,2025-02-04,86.86,Home & Kitchen,1
TXN0000673,CUST00088,2025-08-12,89.63,Home & Kitchen,0
TXN0000674,CUST00088,2024-01-28,12.26,Sports,0
TXN0000675,CUST00088,2025-09-23,39.79,Beauty,0
TXN0000676,CUST00088,2024-12-30,20.84,Sports,0
TXN0000677,CUST00088,2025-06-15,62.17,Fashion,0
TXN0000678,CUST00088,2025-06-12,40.97,Books,1
TXN0000679,CUST00088,2024-06-18,79.78,Fashion,0
TXN0000680,CUST00088,2024-05-03,54.99,Sports,1
TXN0000681,CUST00088,2025-03-27,149.26,Electronics,0
TXN0000682,CUST00089,2024-09-13,19.65,Electronics,1
TXN0000683,CUST00090,2025-03-11,67.23,Sports,0
TXN0000684,CUST00090,2024-11-03,49.69,Books,0
TXN0000685,CUST00090,2025-12-14,15.73,Books,1
TXN0000686,CUST00090,2024-10-02,82.63,Sports,0
TXN0000687,CUST00091,2024-11-18,59.85,Electronics,1
TXN0000688,CUST00091,2025-02-26,35.33,Beauty,0
TXN0000689,CUST00091,2024-03-13,44.66,Books,0
TXN0000690,CUST00091,2024-03-10,43.43,Books,1
TXN0000691,CUST00091,2025-05-07,11.04,Sports,1
TXN0000692,CUST00091,2025-08-08,32.74,Books,0
TXN0000693,CUST00091,2025-08-11,34.16,Home & Kitchen,0
TXN0000694,CUST00091,2025-12-21,20.54,Beauty,0
TXN0000695,CUST00091,2025-08-03,43.01,Sports,0
TXN0000696,CUST00091,2025-04-03,7.14,Home & Kitchen,0
TXN0000697,CUST00092,2025-08-21,26.99,Home & Kitchen,0
TXN0000698,CUST00092,2025-07-16,64.94,Sports,1
TXN0000699,CUST00092,2025-12-28,22.0,Sports,1
TXN0000700,CUST00092,2025-04-23,75.15,Sports,0
TXN0000701,CUST00092,2025-08-12,33.84,Home & Kitchen,1
TXN0000702,CUST00094,2025-10-10,62.64,Fashion,0
TXN0000703,CUST00094,2024-07-10,41.74,Sports,0
TXN0000704,CUST00094,2025-11-12,28.56,Sports,0
TXN0000705,CUST00094,2024-10-29,23.28,Beauty,0
TXN0000706,CUST00094,2024-08-08,87.57,Sports,0
TXN0000707,CUST00094,2025-05-10,23.51,Books,1
TXN0000708,CUST00095,2025-06-22,82.8,Books,1
TXN0000709,CUST00095,2025-05-28,80.89,Beauty,0
TXN0000710,CUST00095,2024-03-10,23.9,Beauty,1
TXN0000711,CUST00095,2024-11-14,37.99,Fashion,0
TXN0000712,CUST00095,2024-06-16,24.2,Sports,0
TXN0000713,CUST00095,2024-07-16,145.66,Fashion,0
TXN0000714,CUST00095,2024-08-29,56.7,Books,0
TXN0000715,CUST00095,2024-04-26,83.21,Home & Kitchen,1
TXN0000716,CUST00095,2025-09-10,41.83,Fashion,0
TXN0000717,CUST00095,2024-05-07,39.2,Electronics,0
TXN0000718,CUST00095,2025-10-07,19.61,Electronics,0
TXN0000719,CUST00095,2024-08-24,82.45,Electronics,0
TXN0000720,CUST00096,2024-12-22,30.51,Beauty,1
TXN0000721,CUST00096,2025-08-04,34.48,Books,0
TXN0000722,CUST00096,2025-04-24,32.35,Electronics,0
TXN0000723,CUST00096,2025-04-10,180.1,Books,0
TXN0000724,CUST00096,2025-07-31,45.43,Fashion,0
TXN0000725,CUST00096,2025-09-18,30.47,Sports,0
TXN0000726,CUST00096,2024-12-02,14.49,Beauty,1
TXN0000727,CUST00096,2025-04-05,79.04,Beauty,0
TXN0000728,CUST00096,2024-05-21,42.15,Electronics,0
TXN0000729,CUST00096,2025-09-11,98.26,Home & Kitchen,1
TXN0000730,CUST00096,2025-10-29,44.22,Home & Kitchen,0
TXN0000731,CUST00096,2024-11-19,66.97,Sports,0
TXN0000732,CUST00096,2025-02-15,95.15,Books,1
TXN0000733,CUST00096,2025-07-18,71.15,Fashion,0
TXN0000734,CUST00097,2024-06-27,49.33,Electronics,0
TXN0000735,CUST00097,2024-07-09,53.66,Books,0
TXN0000736,CUST00097,2025-08-06,74.61,Fashion,0
TXN0000737,CUST00097,2025-12-22,96.57,Books,1
TXN0000738,CUST00097,2025-06-24,96.18,Home & Kitchen,0
TXN0000739,CUST00097,2024-08-18,51.63,Home & Kitchen,0
TXN0000740,CUST00097,2024-10-26,141.11,Electronics,0
TXN0000741,CUST00097,2024-06-24,76.19,Home & Kitchen,1
TXN0000742,CUST00097,2025-09-16,104.02,Home & Kitchen,0
TXN0000743,CUST00097,2025-03-15,59.04,Sports,1
TXN0000744,CUST00097,2025-04-12,28.5,Sports,0
TXN0000745,CUST00097,2024-10-29,35.13,Home & Kitchen,0
TXN0000746,CUST00097,2025-07-07,63.3,Electronics,1
TXN0000747,CUST00097,2025-09-15,149.38,Electronics,0
TXN0000748,CUST00097,2025-12-21,34.95,Books,0
TXN0000749,CUST00097,2025-12-19,40.61,Home & Kitchen,0
TXN0000750,CUST00097,2025-06-22,44.72,Home & Kitchen,1
TXN0000751,CUST00097,2025-02-10,62.27,Beauty,0
TXN0000752,CUST00097,2024-10-24,48.27,Books,1
TXN0000753,CUST00097,2025-01-22,29.95,Sports,1
TXN0000754,CUST00097,2024-11-04,69.68,Sports,1
TXN0000755,CUST00097,2024-10-25,64.13,Electronics,0
TXN0000756,CUST00097,2024-12-18,44.48,Fashion,1
TXN0000757,CUST00097,2025-03-24,38.38,Fashion,0
TXN0000758,CUST00097,2024-08-19,36.59,Home & Kitchen,0
TXN0000759,CUST00097,2024-11-09,71.26,Home & Kitchen,1
TXN0000760,CUST00098,2025-03-17,49.53,Books,0
TXN0000761,CUST00098,2024-07-31,23.29,Beauty,1
TXN0000762,CUST00098,2025-02-11,81.78,Beauty,0
TXN0000763,CUST00098,2025-10-16,56.78,Electronics,1
TXN0000764,CUST00098,2024-11-19,38.03,Books,0
TXN0000765,CUST00098,2024-11-13,39.42,Fashion,1
TXN0000766,CUST00098,2025-10-03,120.05,Beauty,0
TXN0000767,CUST00098,2025-11-15,70.43,Fashion,0
TXN0000768,CUST00099,2025-12-07,23.82,Books,0
TXN0000769,CUST00100,2025-08-20,49.78,Beauty,0
TXN0000770,CUST00100,2025-08-01,39.03,Sports,0
TXN0000771,CUST00100,2025-06-13,133.2,Home & Kitchen,1
TXN0000772,CUST00100,2025-10-22,42.29,Beauty,0
TXN0000773,CUST00100,2024-07-02,42.81,Beauty,0
TXN0000774,CUST00100,2025-11-21,81.82,Books,0
TXN0000775,CUST00100,2025-04-08,75.13,Electronics,0
TXN0000776,CUST00100,2024-12-18,36.59,Sports,0
TXN0000777,CUST00100,2024-07-07,35.01,Home & Kitchen,1
TXN0000778,CUST00101,2025-09-30,56.4,Sports,1
TXN0000779,CUST00101,2025-08-05,32.03,Books,0
TXN0000780,CUST00101,2025-11-02,32.49,Books,0
TXN0000781,CUST00101,2025-08-19,66.65,Home & Kitchen,0
TXN0000782,CUST00101,2025-11-20,103.95,Sports,1
TXN0000783,CUST00101,2025-08-07,61.6,Sports,0
TXN0000784,CUST00102,2024-09-01,70.15,Electronics,0
TXN0000785,CUST00102,2025-02-03,43.8,Fashion,0
TXN0000786,CUST00102,2025-06-03,90.33,Sports,1
TXN0000787,CUST00102,2024-04-05,93.73,Books,0
TXN0000788,CUST00102,2024-09-30,8.32,Home & Kitchen,1
TXN0000789,CUST00102,2024-05-06,25.9,Home & Kitchen,0
TXN0000790,CUST00102,2025-04-25,35.97,Electronics,0
TXN0000791,CUST00102,2024-11-12,86.51,Fashion,1
TXN0000792,CUST00102,2024-05-20,43.11,Home & Kitchen,0
TXN0000793,CUST00102,2024-06-12,25.39,Electronics,0
TXN0000794,CUST00102,2024-10-04,42.84,Home & Kitchen,1
TXN0000795,CUST00102,2024-11-01,135.51,Beauty,1
TXN0000796,CUST00102,2025-11-02,42.29,Books,0
TXN0000797,CUST00102,2025-07-01,53.32,Sports,0
TXN0000798,CUST00102,2025-10-31,51.01,Fashion,0
TXN0000799,CUST00103,2025-03-03,41.98,Sports,0
TXN0000800,CUST00103,2025-06-11,60.35,Sports,0
TXN0000801,CUST00103,2025-08-30,70.98,Beauty,1
TXN0000802,CUST00103,2025-03-06,12.01,Fashion,0
TXN0000803,CUST00103,2025-07-10,24.11,Sports,1
TXN0000804,CUST00103,2025-11-23,34.54,Electronics,0
TXN0000805,CUST00103,2025-06-09,3.8,Home & Kitchen,0
TXN0000806,CUST00104,2025-04-06,78.64,Books,1
TXN0000807,CUST00104,2025-11-21,57.65,Home & Kitchen,0
TXN0000808,CUST00104,2025-11-06,95.53,Books,0
TXN0000809,CUST00104,2025-12-02,13.82,Electronics,0
TXN0000810,CUST00104,2025-12-30,18.59,Home & Kitchen,1
TXN0000811,CUST00105,2024-03-07,40.13,Beauty,0
TXN0000812,CUST00105,2025-04-28,80.16,Electronics,0
TXN0000813,CUST00105,2024-06-16,58.09,Beauty,0
TXN0000814,CUST00105,2025-08-08,12.92,Fashion,0
TXN0000815,CUST00105,2024-08-20,29.41,Home & Kitchen,0
TXN0000816,CUST00105,2024-06-11,47.09,Beauty,0
TXN0000817,CUST00105,2024-09-16,55.98,Home & Kitchen,1
TXN0000818,CUST00105,2024-04-13,53.09,Fashion,0
TXN0000819,CUST00105,2024-03-29,30.92,Sports,0
TXN0000820,CUST00105,2024-08-19,123.4,Home & Kitchen,0
TXN0000821,CUST00105,2024-09-28,73.28,Fashion,1
TXN0000822,CUST00105,2024-08-05,63.83,Electronics,0
TXN0000823,CUST00105,2025-05-19,46.35,Home & Kitchen,1
TXN0000824,CUST00105,2025-09-06,40.54,Electronics,1
TXN0000825,CUST00106,2025-10-09,41.3,Fashion,0
TXN0000826,CUST00107,2025-07-07,31.6,Electronics,0
TXN0000827,CUST00107,2024-05-24,6.7,Beauty,0
TXN0000828,CUST00107,2025-08-11,36.11,Sports,0
TXN0000829,CUST00107,2025-09-28,13.91,Electronics,0
TXN0000830,CUST00107,2024-09-16,73.35,Beauty,0
TXN0000831,CUST00107,2024-08-04,138.28,Sports,0
TXN0000832,CUST00107,2024-05-16,63.61,Fashion,1
TXN0000833,CUST00107,2024-11-05,33.39,Fashion,0
TXN0000834,CUST00107,2025-07-07,85.68,Home & Kitchen,0
TXN0000835,CUST00107,2025-04-01,26.93,Beauty,0
TXN0000836,CUST00107,2025-05-11,9.3,Books,1
TXN0000837,CUST00108,2025-09-19,55.52,Sports,1
TXN0000838,CUST00108,2025-08-19,110.76,Home & Kitchen,1
TXN0000839,CUST00108,2025-02-23,99.87,Home & Kitchen,0
TXN0000840,CUST00108,2025-08-23,98.13,Fashion,0
TXN0000841,CUST00108,2025-03-14,33.87,Electronics,0
TXN0000842,CUST00108,2025-10-08,232.73,Sports,1
TXN0000843,CUST00108,2025-06-25,35.88,Books,0
TXN0000844,CUST00108,2025-08-17,45.4,Fashion,1
TXN0000845,CUST00108,2025-07-27,56.48,Fashion,1
TXN0000846,CUST00108,2025-11-13,53.55,Books,1
TXN0000847,CUST00108,2025-08-21,110.69,Electronics,0
TXN0000848,CUST00108,2025-11-30,78.44,Beauty,1
TXN0000849,CUST00108,2025-11-29,68.26,Beauty,1
TXN0000850,CUST00108,2025-07-15,56.08,Books,0
TXN0000851,CUST00108,2025-05-27,49.09,Sports,0
TXN0000852,CUST00108,2025-06-24,75.27,Electronics,1
TXN0000853,CUST00108,2025-09-26,189.34,Electronics,0
TXN0000854,CUST00110,2025-05-17,81.93,Home & Kitchen,0
TXN0000855,CUST00110,2025-12-06,35.63,Electronics,0
TXN0000856,CUST00110,2025-11-27,23.0,Books,0
TXN0000857,CUST00110,2025-11-04,16.64,Sports,0
TXN0000858,CUST00110,2025-10-02,51.8,Electronics,0
TXN0000859,CUST00110,2025-05-23,46.05,Home & Kitchen,1
TXN0000860,CUST00110,2025-04-18,66.11,Beauty,1
TXN0000861,CUST00110,2025-06-30,62.24,Electronics,1
TXN0000862,CUST00110,2025-08-02,53.55,Electronics,1
TXN0000863,CUST00110,2025-06-15,7.12,Sports,0
TXN0000864,CUST00110,2025-02-01,115.25,Books,0
TXN0000865,CUST00111,2025-12-08,83.87,Books,1
TXN0000866,CUST00112,2024-11-11,31.04,Home & Kitchen,1
TXN0000867,CUST00112,2025-10-28,26.83,Electronics,0
TXN0000868,CUST00112,2025-12-07,80.77,Sports,1
TXN0000869,CUST00112,2025-03-21,48.32,Home & Kitchen,1
TXN0000870,CUST00112,2024-12-12,15.26,Books,0
TXN0000871,CUST00112,2025-12-08,70.96,Fashion,1
TXN0000872,CUST00112,2025-04-10,56.06,Home & Kitchen,0
TXN0000873,CUST00112,2024-11-12,26.24,Fashion,0
TXN0000874,CUST00112,2025-06-05,54.74,Fashion,0
TXN0000875,CUST00112,2025-07-12,68.03,Home & Kitchen,1
TXN0000876,CUST00112,2025-09-01,31.5,Home & Kitchen,0
TXN0000877,CUST00112,2025-01-02,97.13,Sports,0
TXN0000878,CUST00112,2025-11-04,28.59,Home & Kitchen,0
TXN0000879,CUST00112,2025-02-15,24.82,Beauty,0
TXN0000880,CUST00112,2025-10-17,55.86,Books,0
TXN0000881,CUST00112,2025-02-11,90.66,Electronics,0
TXN0000882,CUST00112,2024-11-17,39.79,Home & Kitchen,1
TXN0000883,CUST00112,2024-12-05,6.44,Fashion,1
TXN0000884,CUST00112,2025-10-24,134.54,Fashion,0
TXN0000885,CUST00113,2025-04-26,55.2,Home & Kitchen,1
TXN0000886,CUST00113,2024-09-15,22.04,Electronics,0
TXN0000887,CUST00114,2025-06-26,85.18,Electronics,0
TXN0000888,CUST00114,2025-08-27,120.94,Sports,0
TXN0000889,CUST00114,2025-10-18,23.28,Sports,0
TXN0000890,CUST00114,2025-07-14,51.43,Sports,1
TXN0000891,CUST00114,2025-06-20,62.52,Electronics,1
TXN0000892,CUST00114,2025-10-24,87.51,Fashion,0
TXN0000893,CUST00114,2025-05-04,33.25,Sports,0
TXN0000894,CUST00114,2025-11-17,125.72,Home & Kitchen,0
TXN0000895,CUST00114,2025-07-23,16.65,Sports,0
TXN0000896,CUST00114,2025-07-26,30.14,Home & Kitchen,0
